gene_callers_id,source,accession,function,e_value,contig,genome,gene_sh,gene_facet
74571,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.7e-90,CYBIM_22.Contig_54,CYBIM_22,RecD,Rec
75114,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),8.699999999999997e-56,CYBIM_22.Contig_93,CYBIM_22,RecD,Rec
75519,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.8e-192,CYBIM_22.Contig_134,CYBIM_22,RecD,Rec
77041,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.1999999999999998e-169,CYBIM_231.Contig_23,CYBIM_231,RecD,Rec
78998,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.9e-282,CYBIM_231.Contig_235,CYBIM_231,RecD,Rec
80501,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.6999999999999998e-195,CYBIM_28.Contig_39,CYBIM_28,RecD,Rec
80856,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.1e-99,CYBIM_28.Contig_68,CYBIM_28,RecD,Rec
82878,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.7000000000000003e-106,CYBIM_31.Contig_8,CYBIM_31,RecD,Rec
82965,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),5.399999999999999e-161,CYBIM_31.Contig_10,CYBIM_31,RecD,Rec
83021,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),5.4e-284,CYBIM_31.Contig_10,CYBIM_31,RecD,Rec
85189,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.3e-150,CYBIM_31.Contig_88,CYBIM_31,RecD,Rec
85309,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.1e-123,CYBIM_31.Contig_100,CYBIM_31,RecD,Rec
88384,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),8.999999999999999e-145,CYBIM_39.Contig_37,CYBIM_39,RecD,Rec
88817,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.7000000000000005e-193,CYBIM_39.Contig_53,CYBIM_39,RecD,Rec
89039,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),9.2e-103,CYBIM_51.Contig_2,CYBIM_51,RecD,Rec
89679,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),7.899999999999999e-160,CYBIM_51.Contig_17,CYBIM_51,RecD,Rec
90377,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1e-282,CYBIM_51.Contig_49,CYBIM_51,RecD,Rec
92719,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.8999999999999997e-190,CYBIM_52.Contig_15,CYBIM_52,RecD,Rec
93289,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),7.399999999999998e-113,CYBIM_52.Contig_31,CYBIM_52,RecD,Rec
94851,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2e-156,CYBIM_60_1.Contig_3,CYBIM_60_1,RecD,Rec
95044,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.1999999999999997e-62,CYBIM_60_1.Contig_5,CYBIM_60_1,RecD,Rec
96422,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.7999999999999997e-131,CYBIM_60_1.Contig_23,CYBIM_60_1,RecD,Rec
97949,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.1e-64,CYBIM_60_1.Contig_80,CYBIM_60_1,RecD,Rec
97950,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.7000000000000002e-27,CYBIM_60_1.Contig_80,CYBIM_60_1,RecD,Rec
98978,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.1e-279,CYBIM_63.Contig_5,CYBIM_63,RecD,Rec
99284,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),6.899999999999999e-157,CYBIM_63.Contig_8,CYBIM_63,RecD,Rec
100240,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.7e-126,CYBIM_63.Contig_20,CYBIM_63,RecD,Rec
104048,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.2999999999999999e-160,CYBIM_67.Contig_67,CYBIM_67,RecD,Rec
104921,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.6999999999999993e-280,CYBIM_67.Contig_205,CYBIM_67,RecD,Rec
105262,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1e-125,CYBIM_73_1.Contig_1,CYBIM_73_1,RecD,Rec
105591,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.5999999999999998e-158,CYBIM_73_1.Contig_3,CYBIM_73_1,RecD,Rec
107882,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.1e-279,CYBIM_73_1.Contig_56,CYBIM_73_1,RecD,Rec
108783,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.4999999999999999e-44,CYBIM_73.Contig_1,CYBIM_73,RecD,Rec
108859,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.4e-279,CYBIM_73.Contig_1,CYBIM_73,RecD,Rec
109674,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),9.9e-191,CYBIM_73.Contig_7,CYBIM_73,RecD,Rec
109813,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.8e-98,CYBIM_73.Contig_8,CYBIM_73,RecD,Rec
113653,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.4999999999999998e-152,CYBIM_76.Contig_14,CYBIM_76,RecD,Rec
113886,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.1999999999999999e-201,CYBIM_76.Contig_17,CYBIM_76,RecD,Rec
116604,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.3e-180,CYBIM_77.Contig_18,CYBIM_77,RecD,Rec
116826,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),7.599999999999998e-160,CYBIM_77.Contig_21,CYBIM_77,RecD,Rec
118702,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),8.2e-151,CYBIM_80.Contig_27,CYBIM_80,RecD,Rec
121338,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),7.399999999999999e-186,CYBIM_89.Contig_8,CYBIM_89,RecD,Rec
121808,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),7e-142,CYBIM_89.Contig_13,CYBIM_89,RecD,Rec
124614,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.5999999999999998e-141,CYBIM_90.Contig_20,CYBIM_90,RecD,Rec
125069,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.6000000000000004e-193,CYBIM_90.Contig_33,CYBIM_90,RecD,Rec
125141,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),5.7e-9,CYBIM_90.Contig_35,CYBIM_90,RecD,Rec
125543,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),8.4e-14,CYBIM_90.Contig_52,CYBIM_90,RecD,Rec
126044,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.4e-193,CYBIM_90.Contig_97,CYBIM_90,RecD,Rec
126832,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.7999999999999996e-158,CYBIM_93.Contig_2,CYBIM_93,RecD,Rec
128116,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.2e-125,CYBIM_93.Contig_12,CYBIM_93,RecD,Rec
129260,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.3e-276,CYBIM_93.Contig_30,CYBIM_93,RecD,Rec
131231,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.2e-188,CYBIM_94.Contig_32,CYBIM_94,RecD,Rec
132513,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3e-95,CYBIM_94.Contig_130,CYBIM_94,RecD,Rec
132777,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.5e-8,CYBIM_94.Contig_183,CYBIM_94,RecD,Rec
132812,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),7.399999999999999e-105,CYBIM_94.Contig_193,CYBIM_94,RecD,Rec
133389,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),8.099999999999999e-158,CYBIM_96.Contig_28,CYBIM_96,RecD,Rec
134202,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),8.399999999999998e-280,CYBIM_96.Contig_105,CYBIM_96,RecD,Rec
134618,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.1999999999999999e-132,CYBIM_96.Contig_164,CYBIM_96,RecD,Rec
137820,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.1e-7,DOLIS_105.Contig_87,DOLIS_105,RecD,Rec
138297,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),0,DOLIS_105.Contig_120,DOLIS_105,RecD,Rec
184872,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),7.5e-8,MCYST_62.Contig_12,MCYST_62,RecD,Rec
194391,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.2e-141,NODOS_103.Contig_66,NODOS_103,RecD,Rec
194849,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1e-14,NODOS_103.Contig_106,NODOS_103,RecD,Rec
195354,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.5e-123,NODOS_103.Contig_164,NODOS_103,RecD,Rec
196429,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.6e-40,NODOS_103.Contig_315,NODOS_103,RecD,Rec
196430,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.3e-50,NODOS_103.Contig_315,NODOS_103,RecD,Rec
199265,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.1999999999999994e-119,NODOS_105.Contig_80,NODOS_105,RecD,Rec
199925,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),6.4e-295,NODOS_105.Contig_162,NODOS_105,RecD,Rec
203167,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.3e-117,NODOS_42.Contig_281,NODOS_42,RecD,Rec
203261,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.0999999999999998e-294,NODOS_42.Contig_310,NODOS_42,RecD,Rec
207826,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.2e-286,PSEUDA_13.Contig_246,PSEUDA_13,RecD,Rec
207854,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),5.1e-15,PSEUDA_13.Contig_252,PSEUDA_13,RecD,Rec
207855,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),5.599999999999999e-247,PSEUDA_13.Contig_252,PSEUDA_13,RecD,Rec
207858,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),9.9e-18,PSEUDA_13.Contig_252,PSEUDA_13,RecD,Rec
228796,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),5.1e-284,VAMPV_156.Contig_13,VAMPV_156,RecD,Rec
238183,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),9.9e-70,VAMPV_261.Contig_500,VAMPV_261,RecD,Rec
239368,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),9.7e-64,VAMPV_261.Contig_808,VAMPV_261,RecD,Rec
239569,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.3999999999999999e-73,VULCA_120.Contig_4,VULCA_120,RecD,Rec
241251,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),9.699999999999999e-183,VULCA_120.Contig_100,VULCA_120,RecD,Rec
241332,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.900000000000001e-80,VULCA_120.Contig_107,VULCA_120,RecD,Rec
243431,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),7.699999999999999e-104,VULCA_209.Contig_78,VULCA_209,RecD,Rec
244974,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.1999999999999998e-190,VULCA_20.Contig_14,VULCA_20,RecD,Rec
245042,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.2e-103,VULCA_20.Contig_16,VULCA_20,RecD,Rec
247622,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),5.600000000000001e-118,VULCA_242.Contig_70,VULCA_242,RecD,Rec
248927,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),6.2e-193,VULCA_28.Contig_3,VULCA_28,RecD,Rec
250357,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.899999999999999e-108,VULCA_28.Contig_51,VULCA_28,RecD,Rec
251325,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.2999999999999999e-36,VULCA_43.Contig_34,VULCA_43,RecD,Rec
252670,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.7000000000000002e-274,VULCA_43.Contig_242,VULCA_43,RecD,Rec
252732,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.3999999999999999e-83,VULCA_43.Contig_256,VULCA_43,RecD,Rec
252758,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.4999999999999997e-174,VULCA_43.Contig_262,VULCA_43,RecD,Rec
253197,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),2.5e-11,VULCA_51.Contig_11,VULCA_51,RecD,Rec
255645,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.2e-188,VULCA_54.Contig_13,VULCA_54,RecD,Rec
255836,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),4.6e-104,VULCA_54.Contig_26,VULCA_54,RecD,Rec
257630,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),3.4999999999999997e-188,VULCA_96.Contig_3,VULCA_96,RecD,Rec
258506,COG20_FUNCTION,COG0507,ATPase/5-3 helicase helicase subunit RecD of the DNA repair enzyme RecBCD (exonuclease V) (RecD) (PDB:1W36) (PUBMED:29901759;30601118),1.4999999999999996e-102,VULCA_96.Contig_29,VULCA_96,RecD,Rec
3776,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),6.2999999999999994e-167,APHAN_134.Contig_94,APHAN_134,RecF,Rec
4307,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),4.0999999999999996e-157,CYANO_106.Contig_3,CYANO_106,RecF,Rec
11229,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),6.4999999999999995e-214,CYANO_45.Contig_63,CYANO_45,RecF,Rec
16118,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),1.5999999999999999e-127,CYANO_51_1.Contig_144,CYANO_51_1,RecF,Rec
19214,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),7.3999999999999995e-75,CYANO_79.Contig_353,CYANO_79,RecF,Rec
20996,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),7.499999999999999e-167,CYANO_84.Contig_29,CYANO_84,RecF,Rec
26012,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),3.899999999999999e-131,CYBIM_101_1.Contig_121,CYBIM_101_1,RecF,Rec
29553,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),9.999999999999999e-132,CYBIM_101.Contig_47,CYBIM_101,RecF,Rec
33436,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),3.3999999999999995e-149,CYBIM_104.Contig_30,CYBIM_104,RecF,Rec
36785,COG20_FUNCTION,COG1195,Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67),2.9999999999999995e-131,CYBIM_114.Contig_238,CYBIM_114,RecF,Rec
